loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,cred_hist_years,application_type,loan_status
20000,36 months,25.59,801.45,F,F1,10+ years,MORTGAGE,88800.0,Source Verified,credit_card,17.09,0,665,669,1,7,0,10600.0,59.6,19,3,0,23.7,Individual,0
10000,36 months,23.2,388.14,E,E3,2 years,MORTGAGE,112500.0,Source Verified,credit_card,18.83,0,685,689,1,6,0,16200.0,73.4,17,4,0,21.5,Individual,0
20000,36 months,26.26,808.59,F,F2,10+ years,MORTGAGE,41300.0,Verified,credit_card,24.73,0,665,669,0,11,0,3900.0,59.3,21,2,0,32.7,Individual,1
30000,36 months,20.75,1126.4,E,E1,9 years,MORTGAGE,206600.0,Not Verified,other,13.82,0,725,729,0,15,0,6700.0,61.9,26,4,0,15.5,Individual,0
12000,36 months,24.48,473.82,E,E5,2 years,RENT,116700.0,Verified,debt_consolidation,20.52,0,690,694,0,10,0,900.0,5.6,22,0,0,14.9,Individual,0
20000,36 months,22.6,770.03,E,E3,2 years,RENT,110000.0,Verified,debt_consolidation,24.51,0,720,724,3,11,1,13000.0,43.1,21,0,1,8.7,Individual,0
20000,36 months,18.97,732.82,D,D4,10+ years,MORTGAGE,105000.0,Verified,debt_consolidation,18.1,0,740,744,0,7,0,5700.0,25.3,23,3,0,15.0,Individual,0
5000,36 months,22.22,191.52,E,E2,1 year,RENT,18000.0,Not Verified,debt_consolidation,20.6,0,715,719,4,8,0,900.0,26.6,20,0,0,15.6,Individual,0
15000,36 months,23.44,584.09,E,E4,4 years,MORTGAGE,109300.0,Source Verified,debt_consolidation,31.56,0,720,724,0,10,0,13500.0,36.6,22,3,0,3.7,Individual,0
7500,36 months,19.42,276.52,D,D4,3 years,RENT,28400.0,Not Verified,credit_card,16.15,0,735,739,0,5,0,1900.0,35.7,15,0,0,24.1,Individual,0
35000,60 months,27.08,1070.41,F,F3,10+ years,RENT,81400.0,Verified,debt_consolidation,17.85,0,685,689,0,14,0,3700.0,29.0,27,0,0,13.6,Individual,1
25000,36 months,20.22,931.89,D,D5,4 years,MORTGAGE,46100.0,Verified,debt_consolidation,5.57,0,715,719,2,7,0,1300.0,91.6,17,4,0,12.1,Individual,0
7500,60 months,29.18,238.89,G,G2,7 years,MORTGAGE,18300.0,Verified,debt_consolidation,24.68,1,675,679,0,12,0,3200.0,82.5,22,4,0,10.4,Individual,1
7500,36 months,25.59,300.54,F,F1,7 years,RENT,139000.0,Source Verified,home_improvement,16.02,0,670,674,2,13,0,12300.0,77.0,27,0,0,12.5,Individual,0
15000,60 months,27.57,463.15,F,F4,10+ years,RENT,69300.0,Source Verified,credit_card,26.92,0,705,709,4,12,0,9800.0,48.3,21,0,0,3.8,Individual,1
12000,36 months,21.18,453.21,E,E1,3 years,RENT,29500.0,Not Verified,credit_card,16.77,0,715,719,0,11,0,1500.0,66.4,24,0,0,17.7,Individual,0
5000,60 months,27.31,153.6,F,F4,8 years,RENT,170500.0,Source Verified,credit_card,15.93,0,680,684,0,12,0,7300.0,34.6,20,0,0,9.4,Individual,0
15000,36 months,27.64,617.54,F,F4,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,24.04,0,655,659,1,10,0,8800.0,81.4,20,4,0,9.0,Individual,0
12000,60 months,30.99,395.57,G,G5,10+ years,MORTGAGE,21100.0,Source Verified,debt_consolidation,30.46,0,645,649,3,13,0,1000.0,24.3,25,2,0,12.1,Individual,1
7500,60 months,30.55,245.19,G,G5,9 years,MORTGAGE,88700.0,Not Verified,credit_card,17.16,0,650,654,0,7,0,3000.0,39.5,11,5,0,9.1,Individual,0
25000,36 months,27.13,1022.37,F,F4,2 years,RENT,37700.0,Not Verified,debt_consolidation,15.53,0,650,654,2,9,0,1000.0,18.0,18,0,0,14.2,Individual,1
30000,36 months,17.07,1070.63,D,D2,2 years,MORTGAGE,64200.0,Not Verified,debt_consolidation,12.95,0,755,759,1,15,0,3500.0,83.3,20,4,0,10.5,Individual,0
20000,36 months,22.63,770.34,E,E3,10+ years,RENT,32600.0,Source Verified,small_business,14.75,0,705,709,2,10,0,1200.0,28.7,21,1,0,11.9,Individual,0
25000,60 months,23.1,706.2,E,E3,8 years,MORTGAGE,78100.0,Source Verified,credit_card,21.28,0,745,749,2,11,2,3200.0,21.7,22,4,2,3.5,Individual,1
10000,36 months,20.74,375.42,E,E1,1 year,MORTGAGE,52300.0,Verified,credit_card,17.6,0,715,719,1,11,0,2400.0,38.7,27,2,0,13.7,Individual,0
10000,36 months,21.15,377.52,E,E1,10+ years,MORTGAGE,59200.0,Verified,debt_consolidation,17.07,2,720,724,1,12,1,6100.0,52.6,21,3,1,19.3,Individual,0
10000,60 months,30.99,329.64,G,G5,9 years,RENT,88700.0,Source Verified,major_purchase,27.09,0,650,654,3,10,0,4900.0,65.8,22,0,0,6.6,Individual,1
20000,36 months,27.26,819.3,F,F4,1 year,RENT,68300.0,Verified,home_improvement,16.88,0,650,654,2,5,0,2400.0,46.2,16,0,0,20.3,Individual,0
30000,60 months,22.97,845.2,E,E3,10+ years,MORTGAGE,61700.0,Source Verified,major_purchase,5.96,0,720,724,1,7,0,2200.0,77.8,14,3,0,10.9,Individual,0
20000,36 months,18.59,728.98,D,D3,10+ years,MORTGAGE,76400.0,Source Verified,debt_consolidation,24.32,0,750,754,0,6,0,16600.0,82.0,15,1,0,16.1,Individual,0
30000,60 months,21.86,826.18,E,E2,10+ years,RENT,23700.0,Not Verified,debt_consolidation,2.94,0,730,734,0,6,0,500.0,39.2,18,0,0,17.6,Individual,0
15000,36 months,20.99,565.05,E,E1,10+ years,MORTGAGE,56800.0,Verified,debt_consolidation,7.17,0,705,709,0,12,0,1800.0,57.2,19,6,0,5.9,Individual,0
12000,36 months,21.97,458.1,E,E2,1 year,RENT,60300.0,Verified,other,5.8,0,700,704,2,13,2,700.0,31.2,25,0,1,13.6,Individual,0
12000,60 months,24.52,348.85,E,E5,5 years,MORTGAGE,95200.0,Verified,other,8.61,2,705,709,0,17,0,1700.0,24.3,27,6,0,7.6,Individual,0
5000,36 months,24.63,197.82,E,E5,6 years,RENT,46200.0,Verified,debt_consolidation,8.41,0,665,669,1,10,0,1500.0,85.2,20,0,0,15.1,Individual,1
5000,36 months,23.69,195.35,E,E4,< 1 year,MORTGAGE,66200.0,Source Verified,debt_consolidation,14.63,0,685,689,0,12,0,5100.0,83.1,24,4,0,24.2,Individual,0
20000,60 months,23.41,568.53,E,E4,4 years,MORTGAGE,66000.0,Verified,small_business,24.0,0,755,759,1,11,1,1000.0,15.9,28,1,1,32.3,Individual,0
12000,36 months,26.61,487.4,F,F3,10+ years,MORTGAGE,185300.0,Verified,small_business,27.89,3,665,669,0,12,1,9000.0,47.3,21,5,0,13.1,Individual,1
15000,36 months,27.95,620.05,F,F5,2 years,RENT,86000.0,Verified,small_business,23.12,0,660,664,0,11,0,10000.0,71.2,29,0,0,14.0,Individual,0
15000,60 months,25.5,444.68,F,F1,1 year,RENT,37400.0,Source Verified,home_improvement,12.53,1,705,709,1,9,0,2000.0,47.3,25,0,0,24.3,Individual,1
10000,36 months,23.57,390.07,E,E4,< 1 year,RENT,100600.0,Source Verified,other,7.25,0,670,674,2,14,0,1900.0,49.1,25,0,0,16.6,Individual,0
12000,36 months,26.49,486.63,F,F3,6 years,MORTGAGE,55300.0,Source Verified,debt_consolidation,21.69,0,665,669,0,15,0,8500.0,61.3,29,3,0,17.5,Individual,0
12000,36 months,14.17,411.12,C,C3,7 years,RENT,77000.0,Source Verified,credit_card,16.82,2,800,804,3,17,1,500.0,5.5,29,1,0,18.2,Individual,0
12000,36 months,21.2,453.33,E,E1,2 years,MORTGAGE,35700.0,Not Verified,credit_card,14.78,0,710,714,0,11,1,2300.0,42.8,18,1,0,16.3,Individual,0
25000,36 months,21.88,953.21,E,E2,< 1 year,RENT,85200.0,Verified,credit_card,25.55,1,720,724,0,14,0,12700.0,71.6,29,1,0,16.1,Individual,0
12000,36 months,25.35,479.34,F,F1,10+ years,MORTGAGE,23200.0,Not Verified,small_business,25.57,0,680,684,0,14,2,1200.0,57.3,28,3,2,3.0,Individual,1
15000,60 months,24.75,438.07,E,E5,10+ years,RENT,99200.0,Verified,debt_consolidation,7.93,0,700,704,1,10,0,1600.0,62.7,21,0,0,19.8,Individual,0
30000,36 months,24.33,1182.19,E,E5,< 1 year,MORTGAGE,95900.0,Source Verified,debt_consolidation,7.18,0,665,669,0,12,0,2100.0,89.9,19,5,0,12.4,Individual,1
25000,36 months,23.37,972.57,E,E4,5 years,MORTGAGE,35100.0,Source Verified,credit_card,24.01,0,695,699,0,11,1,2800.0,28.7,19,6,1,14.6,Individual,1
30000,36 months,20.45,1121.8,D,D5,3 years,RENT,129900.0,Source Verified,credit_card,2.28,0,715,719,0,10,0,1500.0,45.7,26,0,0,27.2,Individual,0
10000,60 months,28.57,314.81,G,G1,10+ years,RENT,41800.0,Source Verified,home_improvement,14.71,0,665,669,0,8,0,4400.0,80.0,18,0,0,8.3,Individual,0
5000,36 months,28.61,208.47,G,G1,5 years,RENT,36100.0,Not Verified,debt_consolidation,19.19,0,630,634,2,11,0,4700.0,79.3,25,0,0,16.0,Individual,1
10000,36 months,22.66,385.33,E,E3,3 years,RENT,18000.0,Source Verified,credit_card,18.11,1,700,704,1,13,0,1800.0,50.5,23,1,0,19.7,Individual,0
10000,36 months,29.47,421.62,G,G2,9 years,MORTGAGE,57300.0,Verified,credit_card,32.12,0,650,654,1,11,0,9300.0,56.2,23,4,0,5.3,Individual,0
30000,60 months,27.95,933.17,F,F5,1 year,MORTGAGE,43200.0,Source Verified,debt_consolidation,34.84,0,710,714,1,17,1,6800.0,86.8,26,6,0,21.1,Individual,1
20000,60 months,30.99,659.28,G,G5,< 1 year,RENT,69400.0,Source Verified,major_purchase,9.21,1,600,604,3,15,0,1800.0,28.8,27,0,0,9.8,Individual,1
7500,36 months,21.11,282.99,E,E1,5 years,OWN,64900.0,Not Verified,credit_card,22.64,1,725,729,3,11,0,3700.0,78.6,29,1,0,12.0,Individual,0
7500,36 months,22.29,287.55,E,E2,10+ years,RENT,88500.0,Source Verified,debt_consolidation,23.6,0,715,719,0,12,0,8500.0,38.4,23,1,0,7.8,Individual,0
7500,36 months,24.12,294.72,E,E5,9 years,MORTGAGE,88900.0,Verified,credit_card,24.87,1,700,704,2,11,0,9000.0,61.8,21,2,0,17.4,Individual,1
15000,36 months,19.48,553.49,D,D4,1 year,MORTGAGE,37300.0,Source Verified,small_business,9.86,0,730,734,0,8,0,2800.0,66.2,21,2,0,17.1,Individual,0
20000,60 months,30.99,659.28,G,G5,3 years,RENT,53400.0,Not Verified,credit_card,24.7,1,605,609,1,15,0,5900.0,43.0,31,0,0,7.6,Individual,1
25000,36 months,28.67,1043.16,G,G1,10+ years,RENT,53300.0,Verified,debt_consolidation,23.86,0,630,634,1,11,0,6400.0,59.5,21,0,0,4.0,Individual,1
30000,60 months,30.89,987.07,G,G5,10+ years,MORTGAGE,39100.0,Source Verified,credit_card,19.4,0,650,654,1,18,1,900.0,18.5,35,4,0,26.3,Individual,1
10000,36 months,25.94,402.59,F,F2,3 years,MORTGAGE,18000.0,Verified,debt_consolidation,29.92,0,685,689,1,10,0,1700.0,32.6,18,3,0,22.2,Individual,0
10000,36 months,30.99,429.96,G,G5,8 years,MORTGAGE,87700.0,Source Verified,debt_consolidation,26.39,0,615,619,1,8,0,8600.0,34.0,23,4,0,21.4,Individual,0
10000,36 months,23.53,389.87,E,E4,10+ years,RENT,92800.0,Verified,debt_consolidation,22.49,0,690,694,2,16,0,6200.0,63.2,37,0,0,8.6,Individual,0
12000,36 months,19.91,445.41,D,D5,2 years,RENT,80700.0,Not Verified,debt_consolidation,14.95,0,725,729,0,14,0,5800.0,51.8,30,1,0,9.6,Individual,0
30000,36 months,28.11,1242.69,F,F5,10+ years,RENT,115400.0,Source Verified,debt_consolidation,23.13,1,645,649,3,7,0,6000.0,34.3,25,0,0,26.6,Individual,1
15000,36 months,19.85,556.31,D,D5,3 years,RENT,68600.0,Source Verified,debt_consolidation,13.8,0,725,729,0,16,0,3700.0,38.2,30,0,0,14.0,Individual,0
20000,36 months,13.18,675.61,C,C2,10+ years,MORTGAGE,121300.0,Not Verified,credit_card,4.51,0,795,799,2,7,0,4300.0,80.7,17,4,0,14.7,Individual,0
15000,36 months,18.42,545.45,D,D3,10+ years,RENT,56800.0,Source Verified,debt_consolidation,17.06,0,750,754,1,9,0,5300.0,51.6,20,0,0,6.8,Individual,0
5000,60 months,30.99,164.82,G,G5,< 1 year,MORTGAGE,115100.0,Source Verified,debt_consolidation,26.22,0,635,639,1,11,0,17800.0,64.0,25,5,0,19.8,Individual,1
5000,36 months,21.81,190.46,E,E2,2 years,OWN,52900.0,Verified,debt_consolidation,21.52,0,720,724,0,14,0,5600.0,51.4,29,0,0,12.9,Individual,0
15000,36 months,20.99,565.05,E,E1,10+ years,RENT,108400.0,Verified,home_improvement,16.35,0,715,719,3,14,2,8300.0,76.1,28,0,1,30.6,Individual,0
20000,36 months,21.6,759.68,E,E2,9 years,MORTGAGE,64500.0,Verified,credit_card,12.64,0,715,719,0,15,0,4700.0,72.6,25,2,0,22.5,Individual,0
10000,36 months,15.02,346.75,C,C4,3 years,RENT,92800.0,Source Verified,credit_card,2.63,0,765,769,4,14,0,700.0,81.6,23,1,0,19.9,Individual,0
20000,36 months,24.6,790.97,E,E5,10+ years,MORTGAGE,34200.0,Source Verified,other,25.32,0,680,684,0,9,0,1900.0,23.3,17,3,0,24.2,Individual,0
25000,36 months,26.99,1020.5,F,F3,10+ years,MORTGAGE,154700.0,Source Verified,credit_card,24.02,0,665,669,1,8,0,13300.0,62.9,21,4,0,23.7,Individual,0
12000,36 months,23.25,466.08,E,E4,10+ years,MORTGAGE,164700.0,Source Verified,credit_card,17.96,0,685,689,0,17,0,4600.0,43.6,27,4,0,7.9,Individual,0
20000,36 months,25.43,799.75,F,F1,10+ years,RENT,53300.0,Source Verified,debt_consolidation,30.8,0,700,704,2,18,0,5800.0,46.1,31,0,0,12.3,Individual,1
12000,60 months,30.99,395.57,G,G5,10+ years,RENT,18000.0,Verified,debt_consolidation,28.55,0,640,644,2,13,0,2500.0,52.0,20,1,0,20.9,Individual,1
20000,36 months,22.04,764.22,E,E2,< 1 year,RENT,53000.0,Verified,debt_consolidation,27.51,0,725,729,1,12,1,3600.0,73.9,26,1,0,15.1,Individual,1
20000,60 months,24.63,582.7,E,E5,6 years,MORTGAGE,18000.0,Not Verified,credit_card,4.08,0,690,694,0,11,0,500.0,35.0,31,6,0,16.9,Individual,0
35000,36 months,24.55,1383.28,E,E5,4 years,MORTGAGE,54600.0,Source Verified,debt_consolidation,20.09,0,690,694,0,13,0,3600.0,38.1,27,4,0,20.5,Individual,0
12000,60 months,18.82,310.1,D,D4,10+ years,MORTGAGE,68000.0,Verified,debt_consolidation,18.82,0,775,779,1,9,0,3300.0,24.3,25,2,0,9.5,Individual,0
12000,36 months,30.99,515.95,G,G5,1 year,MORTGAGE,55800.0,Verified,credit_card,29.53,1,620,624,3,14,0,7500.0,87.3,25,3,0,19.5,Individual,1
7500,60 months,23.27,212.59,E,E4,10+ years,RENT,70300.0,Source Verified,credit_card,5.0,0,710,714,1,10,0,600.0,33.9,25,0,0,11.5,Individual,0
10000,36 months,28.01,413.69,F,F5,10+ years,MORTGAGE,23400.0,Not Verified,debt_consolidation,24.34,0,655,659,0,15,0,1100.0,55.5,38,4,0,24.2,Individual,1
20000,36 months,22.16,765.47,E,E2,< 1 year,RENT,42300.0,Source Verified,debt_consolidation,17.87,1,705,709,1,11,0,2200.0,35.5,26,0,0,19.7,Individual,0
30000,60 months,28.01,934.26,F,F5,< 1 year,RENT,50700.0,Not Verified,debt_consolidation,13.39,2,680,684,1,11,0,4300.0,59.7,27,0,0,20.1,Individual,1
12000,36 months,23.67,468.72,E,E4,10+ years,MORTGAGE,106800.0,Source Verified,other,14.26,1,685,689,1,13,0,6400.0,56.3,25,4,0,12.3,Individual,1
7500,60 months,30.48,244.87,G,G4,10+ years,MORTGAGE,87200.0,Not Verified,debt_consolidation,18.7,0,660,664,0,10,0,5600.0,39.3,26,3,0,13.0,Individual,0
10000,36 months,23.53,389.87,E,E4,< 1 year,MORTGAGE,120500.0,Not Verified,other,20.69,0,700,704,0,6,0,12600.0,50.1,18,4,0,14.9,Individual,0
12000,36 months,22.2,459.53,E,E2,10+ years,RENT,83500.0,Not Verified,debt_consolidation,32.34,0,735,739,1,17,0,7300.0,69.7,29,0,0,13.4,Individual,0
10000,60 months,25.66,297.4,F,F1,2 years,RENT,42200.0,Source Verified,debt_consolidation,21.13,1,710,714,2,7,0,6800.0,70.5,24,0,0,12.8,Individual,1
10000,60 months,26.33,301.36,F,F2,10+ years,RENT,53400.0,Source Verified,home_improvement,2.98,1,670,674,4,17,0,600.0,55.0,25,0,0,19.9,Individual,1
20000,60 months,24.37,579.66,E,E5,10+ years,MORTGAGE,43300.0,Source Verified,debt_consolidation,2.34,0,700,704,2,11,0,500.0,39.6,24,2,0,19.0,Individual,0
5000,60 months,27.28,153.51,F,F4,1 year,RENT,57500.0,Source Verified,debt_consolidation,13.3,1,685,689,3,18,1,2100.0,32.0,32,0,0,18.2,Individual,1
15000,60 months,29.22,478.14,G,G2,< 1 year,MORTGAGE,22000.0,Not Verified,debt_consolidation,19.14,1,670,674,0,10,0,3000.0,81.6,27,3,0,16.7,Individual,1
25000,36 months,20.78,939.06,E,E1,6 years,RENT,49700.0,Source Verified,home_improvement,27.16,0,735,739,1,8,0,9100.0,65.1,19,1,0,7.4,Individual,0
10000,36 months,21.79,380.82,E,E2,8 years,MORTGAGE,60800.0,Verified,debt_consolidation,4.96,3,685,689,3,14,0,1100.0,51.4,23,4,0,30.3,Individual,0
15000,60 months,17.68,378.3,D,D2,5 years,MORTGAGE,92700.0,Verified,small_business,16.5,0,795,799,2,13,0,8100.0,44.4,25,5,0,25.8,Individual,0
20000,60 months,27.27,613.94,F,F4,9 years,RENT,60200.0,Not Verified,credit_card,21.71,0,700,704,4,10,0,2300.0,40.4,20,0,0,15.4,Individual,1
20000,36 months,21.53,758.95,E,E2,2 years,MORTGAGE,104200.0,Verified,debt_consolidation,1.0,0,690,694,0,10,0,1100.0,115.0,26,5,0,27.1,Individual,0
12000,60 months,30.99,395.57,G,G5,10+ years,MORTGAGE,116600.0,Not Verified,debt_consolidation,18.24,0,640,644,0,16,0,1700.0,23.3,29,4,0,20.1,Individual,1
12000,36 months,20.11,446.64,D,D5,5 years,MORTGAGE,87700.0,Source Verified,debt_consolidation,22.31,0,735,739,0,10,0,12600.0,56.0,27,2,0,18.1,Individual,0
25000,36 months,24.63,989.11,E,E5,< 1 year,MORTGAGE,49800.0,Not Verified,debt_consolidation,27.66,0,695,699,0,14,0,11400.0,82.7,22,4,0,15.5,Individual,1
20000,36 months,20.23,745.62,D,D5,4 years,MORTGAGE,70800.0,Verified,debt_consolidation,25.5,0,750,754,0,9,0,3000.0,15.7,21,4,0,4.2,Individual,0
10000,36 months,19.74,370.31,D,D5,10+ years,MORTGAGE,54300.0,Not Verified,debt_consolidation,11.69,0,725,729,0,8,0,700.0,18.4,17,2,0,13.8,Individual,0
7500,60 months,30.99,247.23,G,G5,10+ years,RENT,147500.0,Not Verified,debt_consolidation,19.05,3,630,634,1,13,2,15900.0,115.0,26,0,2,12.4,Individual,1
5000,60 months,24.87,146.38,E,E5,2 years,MORTGAGE,65300.0,Verified,debt_consolidation,9.28,0,705,709,1,17,0,800.0,18.3,30,4,0,21.5,Individual,0
7500,60 months,29.49,240.31,G,G2,10+ years,RENT,56800.0,Source Verified,debt_consolidation,28.09,0,680,684,2,7,0,5200.0,29.6,19,0,0,30.8,Individual,1
15000,36 months,20.95,564.74,E,E1,10+ years,MORTGAGE,119700.0,Not Verified,debt_consolidation,21.11,0,725,729,0,17,0,22000.0,88.8,31,2,0,3.0,Individual,0
5000,36 months,20.09,186.05,D,D5,3 years,MORTGAGE,41300.0,Source Verified,credit_card,30.97,0,745,749,0,15,0,3300.0,45.4,31,5,0,16.0,Individual,0
10000,36 months,23.35,388.92,E,E4,9 years,OWN,178300.0,Verified,debt_consolidation,20.42,0,695,699,1,3,1,11200.0,48.0,14,0,1,10.7,Individual,0
20000,60 months,27.85,620.91,F,F5,7 years,MORTGAGE,108900.0,Verified,debt_consolidation,18.72,0,690,694,2,9,0,6200.0,52.8,22,4,0,12.8,Individual,1
10000,36 months,22.36,383.77,E,E3,2 years,MORTGAGE,70100.0,Source Verified,debt_consolidation,9.43,0,690,694,0,19,0,1300.0,17.2,30,2,0,6.7,Individual,0
20000,36 months,26.83,814.68,F,F3,2 years,MORTGAGE,49800.0,Source Verified,home_improvement,12.29,0,645,649,1,10,0,3600.0,62.8,19,2,0,7.9,Individual,1
20000,36 months,26.16,807.52,F,F2,10+ years,MORTGAGE,61300.0,Not Verified,debt_consolidation,27.01,0,680,684,1,14,0,3300.0,55.4,31,2,0,20.4,Individual,1
10000,36 months,23.69,390.7,E,E4,1 year,OWN,53100.0,Source Verified,debt_consolidation,12.69,0,680,684,0,10,0,3300.0,50.8,23,0,0,20.9,Individual,0
20000,36 months,18.43,727.37,D,D3,7 years,MORTGAGE,118500.0,Not Verified,debt_consolidation,13.18,0,745,749,0,17,0,4400.0,27.6,23,6,0,24.3,Individual,0
20000,60 months,28.03,623.08,F,F5,10+ years,RENT,36900.0,Not Verified,debt_consolidation,17.34,0,680,684,1,15,0,2800.0,56.2,32,0,0,4.9,Individual,1
12000,36 months,22.33,460.34,E,E3,< 1 year,RENT,82400.0,Source Verified,credit_card,14.69,1,690,694,0,12,1,6600.0,76.1,23,0,1,18.8,Individual,0
10000,36 months,22.33,383.61,E,E3,7 years,MORTGAGE,38600.0,Source Verified,debt_consolidation,17.03,1,705,709,1,9,0,2000.0,33.3,15,7,0,12.4,Individual,1
15000,36 months,25.73,602.2,F,F2,1 year,RENT,121500.0,Verified,other,42.47,0,705,709,1,18,0,10400.0,64.9,33,0,0,16.1,Individual,0
30000,36 months,23.97,1176.51,E,E4,10+ years,MORTGAGE,78800.0,Not Verified,other,23.21,0,700,704,5,11,0,7500.0,37.7,28,5,0,16.5,Individual,1
15000,36 months,25.59,601.09,F,F1,3 years,RENT,78000.0,Verified,home_improvement,18.72,0,675,679,0,15,0,5500.0,34.7,24,0,0,3.0,Individual,0
7500,36 months,20.53,280.76,E,E1,10+ years,MORTGAGE,80000.0,Source Verified,debt_consolidation,33.27,0,745,749,3,11,0,18400.0,75.7,22,5,0,9.9,Individual,0
20000,36 months,27.57,822.63,F,F4,3 years,MORTGAGE,46300.0,Source Verified,credit_card,24.1,0,655,659,1,6,0,3300.0,60.4,17,3,0,15.7,Individual,1
12000,36 months,24.58,474.46,E,E5,1 year,MORTGAGE,64000.0,Verified,debt_consolidation,11.64,0,665,669,1,18,0,4700.0,58.9,28,4,0,16.1,Individual,0
15000,60 months,23.94,431.0,E,E4,< 1 year,MORTGAGE,46600.0,Source Verified,major_purchase,14.22,1,720,724,1,10,0,3200.0,61.8,19,3,0,16.6,Individual,1
20000,36 months,23.57,780.15,E,E4,4 years,OWN,41300.0,Not Verified,debt_consolidation,19.56,0,690,694,0,14,1,4700.0,65.4,24,0,1,16.0,Individual,1
15000,60 months,21.84,412.92,E,E2,4 years,MORTGAGE,77000.0,Not Verified,debt_consolidation,16.34,0,740,744,0,8,0,4400.0,67.6,17,5,0,19.8,Individual,0
25000,60 months,24.31,723.7,E,E5,2 years,RENT,19500.0,Verified,home_improvement,18.53,1,725,729,2,16,1,1300.0,43.4,28,0,0,13.5,Individual,1
20000,36 months,19.85,741.74,D,D5,10+ years,RENT,35600.0,Source Verified,debt_consolidation,37.36,0,765,769,1,10,1,4200.0,79.6,23,0,1,8.9,Individual,0
15000,36 months,21.35,567.83,E,E1,10+ years,MORTGAGE,78300.0,Not Verified,debt_consolidation,23.5,1,715,719,0,9,0,13100.0,67.1,23,3,0,26.2,Individual,0
7500,36 months,28.24,311.2,F,F5,< 1 year,MORTGAGE,34000.0,Not Verified,debt_consolidation,15.68,0,635,639,1,10,0,3000.0,61.1,26,3,0,21.9,Individual,0
25000,60 months,25.67,743.64,F,F1,10+ years,RENT,97800.0,Source Verified,major_purchase,13.28,2,695,699,0,9,0,5500.0,85.0,18,0,0,14.0,Individual,1
30000,36 months,30.99,1289.87,G,G5,3 years,RENT,49500.0,Source Verified,credit_card,23.21,4,615,619,1,10,0,5200.0,43.2,20,0,0,20.0,Individual,1
7500,36 months,20.92,282.26,E,E1,2 years,MORTGAGE,75000.0,Verified,debt_consolidation,25.99,0,735,739,1,12,0,4000.0,45.5,23,5,0,15.4,Individual,0
15000,36 months,17.33,537.26,D,D2,3 years,RENT,96300.0,Not Verified,debt_consolidation,12.22,0,755,759,1,9,0,800.0,17.3,20,1,0,21.9,Individual,0
10000,36 months,22.49,384.44,E,E3,10+ years,MORTGAGE,37900.0,Verified,debt_consolidation,19.68,1,705,709,0,11,1,1900.0,60.8,22,5,0,18.7,Individual,1
20000,36 months,21.81,761.84,E,E2,8 years,OWN,40100.0,Verified,debt_consolidation,14.74,1,715,719,0,11,0,2700.0,63.5,20,0,0,9.1,Individual,0
20000,36 months,16.64,709.48,D,D1,4 years,RENT,23800.0,Source Verified,debt_consolidation,14.26,0,765,769,0,11,0,2800.0,71.3,23,0,0,18.2,Individual,0
7500,60 months,30.02,242.74,G,G4,3 years,MORTGAGE,48000.0,Not Verified,debt_consolidation,14.76,0,640,644,3,12,0,6800.0,86.8,22,4,0,3.0,Individual,1
25000,60 months,30.79,821.01,G,G5,10+ years,RENT,19000.0,Not Verified,debt_consolidation,21.78,0,650,654,2,13,0,2500.0,60.3,24,1,0,18.1,Individual,1
10000,60 months,25.76,297.99,F,F2,10+ years,MORTGAGE,21200.0,Not Verified,debt_consolidation,24.1,0,720,724,0,7,0,1600.0,58.9,25,6,0,17.5,Individual,1
25000,36 months,23.09,968.92,E,E3,3 years,RENT,50700.0,Not Verified,debt_consolidation,18.43,0,700,704,2,6,0,4500.0,42.1,24,0,0,15.2,Individual,0
12000,36 months,21.58,455.68,E,E2,10+ years,MORTGAGE,38900.0,Source Verified,credit_card,13.08,2,715,719,0,15,0,500.0,18.1,21,2,0,16.0,Individual,0
10000,36 months,23.6,390.23,E,E4,4 years,MORTGAGE,55500.0,Source Verified,debt_consolidation,26.62,0,700,704,3,6,0,1100.0,7.8,22,4,0,3.0,Individual,0
7500,60 months,25.78,223.58,F,F2,9 years,MORTGAGE,38300.0,Source Verified,debt_consolidation,20.0,2,710,714,1,11,0,1100.0,27.4,20,4,0,14.6,Individual,0
7500,36 months,18.76,274.01,D,D4,10+ years,RENT,38700.0,Source Verified,debt_consolidation,7.08,0,730,734,0,11,0,500.0,9.6,24,0,0,21.8,Individual,0
